STT,Mã ICD-10,Tên bệnh (Tiếng Việt),Chương,Khối mã,Không làm bệnh chính,Chỉ Nữ,Chỉ Nam
7092,M46.93,"Inflammatory Bệnh lý viêm đốt sống, musculoskeletal system khớp và mô liên kết hies đốt sống inflammatory đốt sống khác spondylopathy, không xác định, vùng cổ - and connective tissue spondylopathies u",XIII,M00-M99,0,0,0
7093,M46.94,"Inflammatory Bệnh lý viêm đốt sống, musculoskeletal system khớp và mô liên kết hies đốt sống inflammatory đốt sống khác spondylopathy, không xác định, vùng and connective tissue spondylopathies unspec",XIII,M00-M99,0,0,0
7094,M46.95,"Inflammatory Bệnh lý viêm đốt sống, musculoskeletal system khớp và mô liên kết hies đốt sống inflammatory đốt sống khác spondylopathy, không xác định, vùng ngực and connective tissue spondylopathies u",XIII,M00-M99,0,0,0
7095,M46.96,"Inflammatory Bệnh lý viêm đốt sống, musculoskeletal system khớp và mô liên kết hies đốt sống inflammatory đốt sống khác spondylopathy, không xác định, vùng thắt and connective tissue spondylopathies u",XIII,M00-M99,0,0,0
7096,M46.97,"Inflammatory Bệnh lý viêm đốt sống, musculoskeletal system khớp và mô liên kết hies đốt sống inflammatory đốt sống khác spondylopathy, không xác định, vùng thắt and connective tissue spondylopathies u",XIII,M00-M99,0,0,0
7097,M46.98,"Inflammatory Bệnh lý viêm đốt sống, musculoskeletal system khớp và mô liên kết hies đốt sống inflammatory đốt sống khác spondylopathy, không xác định, vùng cùng and connective tissue spondylopathies u",XIII,M00-M99,0,0,0
7098,M46.99,"Inflammatory Bệnh lý viêm đốt sống, musculoskeletal system khớp và mô liên kết hies đốt sống inflammatory đốt sống khác spondylopathy, không xác định, vị trí and connective tissue spondylopathies unsp",XIII,M00-M99,0,0,0
7099,M47,Spondylosis [See site code before Thoái hóa đốt sống [Tham khảo mã vị M47 musculoskeletal system khớp và mô liên kết hies đốt sống sống M40] trí ở khối M40.- - and connective tissue Incl.: arthrosis o,XIII,M00-M99,0,0,0
7111,M47.1,Other spondylosis Spondylogenic Thoái hóa đốt sống khác Chèn ép tủy sống M47.1 musculoskeletal system khớp và mô liên kết hies đốt sống sống with myelopathy compression of spinal kèm bệnh lý tủy sống ,XIII,M00-M99,0,0,0
7112,M47.10,"Other spondylosis Thoái hóa đốt sống khác musculoskeletal system khớp và mô liên kết hies đốt sống sống with myelopathy, kèm bệnh lý tủy sống, and connective tissue multiple sites in nhiều vị trí của ",XIII,M00-M99,0,0,0
7113,M47.11,"Other spondylosis Thoái hóa đốt sống khác musculoskeletal system khớp và mô liên kết hies đốt sống sống with myelopathy, kèm bệnh lý tủy sống, and connective tissue occipito-atlanto- vùng trục - đội -",XIII,M00-M99,0,0,0
7114,M47.12,"Other spondylosis Thoái hóa đốt sống khác musculoskeletal system khớp và mô liên kết hies đốt sống sống with myelopathy, kèm bệnh lý tủy sống, and connective tissue cervical region vùng cổ",XIII,M00-M99,0,0,0
7115,M47.13,"Other spondylosis Thoái hóa đốt sống khác musculoskeletal system khớp và mô liên kết hies đốt sống sống with myelopathy, kèm bệnh lý tủy sống, and connective tissue cervicothoracic vùng cổ - ngực regi",XIII,M00-M99,0,0,0
7116,M47.14,"Other spondylosis Thoái hóa đốt sống khác musculoskeletal system khớp và mô liên kết hies đốt sống sống with myelopathy, kèm bệnh lý tủy sống, and connective tissue thoracic region vùng (lồng) ngực",XIII,M00-M99,0,0,0
7117,M47.15,"Other spondylosis Thoái hóa đốt sống khác musculoskeletal system khớp và mô liên kết hies đốt sống sống with myelopathy, kèm bệnh lý tủy sống, and connective tissue thoracolumbar vùng ngực - thắt lưng",XIII,M00-M99,0,0,0
7118,M47.16,"Other spondylosis Thoái hóa đốt sống khác musculoskeletal system khớp và mô liên kết hies đốt sống sống with myelopathy, kèm bệnh lý tủy sống, and connective tissue lumbar region vùng thắt lưng",XIII,M00-M99,0,0,0
7119,M47.17,"Other spondylosis Thoái hóa đốt sống khác musculoskeletal system khớp và mô liên kết hies đốt sống sống with myelopathy, kèm bệnh lý tủy sống, and connective tissue lumbosacral region vùng thắt lưng -",XIII,M00-M99,0,0,0
7120,M47.18,"Other spondylosis Thoái hóa đốt sống khác musculoskeletal system khớp và mô liên kết hies đốt sống sống with myelopathy, kèm bệnh lý tủy sống, and connective tissue sacral and vùng cùng và/hoặc cùng -",XIII,M00-M99,0,0,0
7121,M47.19,"Other spondylosis Thoái hóa đốt sống khác musculoskeletal system khớp và mô liên kết hies đốt sống sống with myelopathy, kèm bệnh lý tủy sống, vị and connective tissue site unspecified trí không xác đ",XIII,M00-M99,0,0,0
7122,M47.2,Other spondylosis Thoái hóa đốt sống khác M47.2 musculoskeletal system khớp và mô liên kết hies đốt sống sống with radiculopathy kèm bệnh lý rễ thần kinh and connective tissue,XIII,M00-M99,0,0,0
7123,M47.20,"Other spondylosis Thoái hóa đốt sống khác musculoskeletal system khớp và mô liên kết hies đốt sống sống with kèm bệnh lý rễ thần kinh, and connective tissue radiculopathy, nhiều vị trí của cột sống mu",XIII,M00-M99,0,0,0
7124,M47.21,"Other spondylosis Thoái hóa đốt sống khác musculoskeletal system khớp và mô liên kết hies đốt sống sống with kèm bệnh lý rễ thần kinh, and connective tissue radiculopathy, vùng trục - đội - chẩm occip",XIII,M00-M99,0,0,0
7125,M47.22,"Other spondylosis Thoái hóa đốt sống khác musculoskeletal system khớp và mô liên kết hies đốt sống sống with kèm bệnh lý rễ thần kinh, and connective tissue radiculopathy, vùng cổ cervical region",XIII,M00-M99,0,0,0
7126,M47.23,"Other spondylosis Thoái hóa đốt sống khác musculoskeletal system khớp và mô liên kết hies đốt sống sống with kèm bệnh lý rễ thần kinh, and connective tissue radiculopathy, vùng cổ - ngực cervicothorac",XIII,M00-M99,0,0,0
7127,M47.24,"Other spondylosis Thoái hóa đốt sống khác musculoskeletal system khớp và mô liên kết hies đốt sống sống with kèm bệnh lý rễ thần kinh, and connective tissue radiculopathy, vùng (lồng) ngực thoracic re",XIII,M00-M99,0,0,0
7128,M47.25,"Other spondylosis Thoái hóa đốt sống khác musculoskeletal system khớp và mô liên kết hies đốt sống sống with kèm bệnh lý rễ thần kinh, and connective tissue radiculopathy, vùng ngực - thắt lưng thorac",XIII,M00-M99,0,0,0
7129,M47.26,"Other spondylosis Thoái hóa đốt sống khác musculoskeletal system khớp và mô liên kết hies đốt sống sống with kèm bệnh lý rễ thần kinh, and connective tissue radiculopathy, vùng thắt lưng lumbar region",XIII,M00-M99,0,0,0
7130,M47.27,"Other spondylosis Thoái hóa đốt sống khác musculoskeletal system khớp và mô liên kết hies đốt sống sống with kèm bệnh lý rễ thần kinh, and connective tissue radiculopathy, vùng thắt lưng - cùng lumbos",XIII,M00-M99,0,0,0
7131,M47.28,"Other spondylosis Thoái hóa đốt sống khác musculoskeletal system khớp và mô liên kết hies đốt sống sống with kèm bệnh lý rễ thần kinh, and connective tissue radiculopathy, vùng cùng và/hoặc cùng - sac",XIII,M00-M99,0,0,0
7132,M47.29,"Other spondylosis Thoái hóa đốt sống khác musculoskeletal system khớp và mô liên kết hies đốt sống sống with kèm bệnh lý rễ thần kinh, and connective tissue radiculopathy, site vị trí không xác định u",XIII,M00-M99,0,0,0
7133,M47.8,Other spondylosis Cervical spondylosis Thoái hóa đốt sống khác - Thoái hóa cột M47.8 musculoskeletal system khớp và mô liên kết hies đốt sống sống without myelopathy sống cổ không có and connective ti,XIII,M00-M99,0,0,0
7134,M47.80,"Other spondylosis, Thoái hóa đốt sống khác, musculoskeletal system khớp và mô liên kết hies đốt sống sống multiple sites in nhiều vị trí của cột sống and connective tissue spine",XIII,M00-M99,0,0,0
7135,M47.81,"Other spondylosis, Thoái hóa đốt sống khác, musculoskeletal system khớp và mô liên kết hies đốt sống sống occipito-atlanto- vùng trục - đội - chẩm and connective tissue axial region",XIII,M00-M99,0,0,0
7136,M47.82,"Other spondylosis, Thoái hóa đốt sống khác, musculoskeletal system khớp và mô liên kết hies đốt sống sống cervical region vùng cổ and connective tissue",XIII,M00-M99,0,0,0
7137,M47.83,"Other spondylosis, Thoái hóa đốt sống khác, musculoskeletal system khớp và mô liên kết hies đốt sống sống cervicothoracic vùng cổ - ngực and connective tissue region",XIII,M00-M99,0,0,0
7138,M47.84,"Other spondylosis, Thoái hóa đốt sống khác, musculoskeletal system khớp và mô liên kết hies đốt sống sống thoracic region vùng (lồng) ngực and connective tissue",XIII,M00-M99,0,0,0
7139,M47.85,"Other spondylosis, Thoái hóa đốt sống khác, musculoskeletal system khớp và mô liên kết hies đốt sống sống thoracolumbar vùng ngực - thắt lưng and connective tissue region",XIII,M00-M99,0,0,0
7140,M47.86,"Other spondylosis, Thoái hóa đốt sống khác, musculoskeletal system khớp và mô liên kết hies đốt sống sống lumbar region vùng thắt lưng and connective tissue",XIII,M00-M99,0,0,0
7141,M47.87,"Other spondylosis, Thoái hóa đốt sống khác, musculoskeletal system khớp và mô liên kết hies đốt sống sống lumbosacral region vùng thắt lưng - cùng and connective tissue",XIII,M00-M99,0,0,0
7142,M47.88,"Other spondylosis, Thoái hóa đốt sống khác, musculoskeletal system khớp và mô liên kết hies đốt sống sống sacral and vùng cùng và/hoặc cùng - and connective tissue sacrococcygeal cụt region",XIII,M00-M99,0,0,0
7143,M47.89,"Other spondylosis, Thoái hóa đốt sống khác, musculoskeletal system khớp và mô liên kết hies đốt sống sống site unspecified vị trí không xác định and connective tissue",XIII,M00-M99,0,0,0
7144,M47.9,"Spondylosis, Thoái hóa đốt sống, không M47.9 musculoskeletal system khớp và mô liên kết hies đốt sống sống unspecified xác định and connective tissue",XIII,M00-M99,0,0,0
7145,M47.90,"Spondylosis, Thoái hóa đốt sống, không musculoskeletal system khớp và mô liên kết hies đốt sống sống unspecified, xác định, nhiều vị trí của and connective tissue multiple sites in cột sống spine",XIII,M00-M99,0,0,0
7146,M47.91,"Spondylosis, Thoái hóa đốt sống, không musculoskeletal system khớp và mô liên kết hies đốt sống sống unspecified, xác định, vùng trục - đội - and connective tissue occipito-atlanto- chẩm axial region",XIII,M00-M99,0,0,0
7147,M47.92,"Spondylosis, Thoái hóa đốt sống, không musculoskeletal system khớp và mô liên kết hies đốt sống sống unspecified, xác định, vùng cổ and connective tissue cervical region",XIII,M00-M99,0,0,0
7148,M47.93,"Spondylosis, Thoái hóa đốt sống, không musculoskeletal system khớp và mô liên kết hies đốt sống sống unspecified, xác định, vùng cổ - ngực and connective tissue cervicothoracic region",XIII,M00-M99,0,0,0
7149,M47.94,"Spondylosis, Thoái hóa đốt sống, không musculoskeletal system khớp và mô liên kết hies đốt sống sống unspecified, xác định, vùng (lồng) ngực and connective tissue thoracic region",XIII,M00-M99,0,0,0
7150,M47.95,"Spondylosis, Thoái hóa đốt sống, không musculoskeletal system khớp và mô liên kết hies đốt sống sống unspecified, xác định, vùng ngực - thắt and connective tissue thoracolumbar lưng region",XIII,M00-M99,0,0,0
7151,M47.96,"Spondylosis, Thoái hóa đốt sống, không musculoskeletal system khớp và mô liên kết hies đốt sống sống unspecified, lumbar xác định, vùng thắt lưng and connective tissue region",XIII,M00-M99,0,0,0
7152,M47.97,"Spondylosis, Thoái hóa đốt sống, không musculoskeletal system khớp và mô liên kết hies đốt sống sống unspecified, xác định, vùng thắt lưng - and connective tissue lumbosacral region cùng",XIII,M00-M99,0,0,0
7153,M47.98,"Spondylosis, Thoái hóa đốt sống, không musculoskeletal system khớp và mô liên kết hies đốt sống sống unspecified, sacral xác định, vùng cùng and connective tissue and sacrococcygeal và/hoặc cùng - cụt",XIII,M00-M99,0,0,0
7154,M47.99,"Spondylosis, Thoái hóa đốt sống, không musculoskeletal system khớp và mô liên kết hies đốt sống sống unspecified, site xác định, vị trí không xác and connective tissue unspecified định",XIII,M00-M99,0,0,0
